CITY,POSTING_DATE,MAX_PRICE,PRICE_SQFT,AGE,BALCONY_NUM,FLOOR_NUM,BEDROOM_NUM,MAX_AREA_SQFT
5,0,10000,13.0,2,0,1,2,74.3224
0,1690744061,11000000,23354.0,5,0,1,1,43.757313
0,1691583094,14000,20.0,2,1,5,2,64.10307
0,1691582342,42000,38.0,6,0,4,3,102.1933
8,1683714056,11250,11.0,1,1,6,2,88.25785
2,1683715499,15250,13.0,1,1,8,2,102.1933
8,1683713351,8750,9.0,1,1,8,2,88.25785
2,1688726714,15250,15.0,2,1,8,2,91.04494
2,1682746333,15250,25.0,1,1,4,2,55.7418
8,1688750465,12750,13.0,1,1,9,2,88.25785
2,1682747752,15250,16.0,1,1,4,2,83.6127
8,1682756021,9200,10.0,5,1,6,2,84.54173
8,1688738276,9255,9.0,1,1,6,2,91.04494
0,1688724701,10250,10.0,2,1,7,2,91.04494
1,1682708247,9250,10.0,1,1,6,2,79.52497
8,0,12000,8.0,3,0,2,5,130.0642
0,1688737120,14750,14.0,1,1,9,2,97.54815
8,1683532058,8750,6.0,1,2,6,3,120.7739
2,1688725261,13250,13.0,2,1,8,2,91.04494
0,1686132442,13000,13.0,2,0,3,2,88.25785
2,1683716065,9250,8.0,1,1,8,2,102.1933
8,1682709714,9250,6.0,1,3,12,3,125.41905
0,1688737621,10250,10.0,1,1,6,2,88.25785
2,1682748955,10250,10.0,2,1,9,2,89.6514
0,1682748369,9250,9.0,1,1,11,2,89.6514
8,0,12000,10.0,6,1,6,2,106.83845
1,1682707722,7500,9.0,1,2,5,3,75.06562
8,1683203502,10000,9.0,1,1,7,3,102.1933
8,1668168563,13000,17.0,1,0,8,2,69.49145
8,0,12000,10.0,1,1,8,1,104.98039
8,1666962872,15000,50.0,1,0,0,1,27.8709
8,0,11500,136.0,1,1,16,1,83.984314
5,0,12000,24.0,1,0,4,1,46.4515
0,1691954181,8000,6.0,1,1,9,2,111.4836
8,1684782328,8000,8.0,1,2,3,2,92.903
8,0,14000,9.0,1,1,26,1,142.60611
8,1674817283,18000,60.0,1,2,10,1,27.8709
8,0,9000,6.0,1,2,11,2,124.49002
8,0,10000,12.0,6,1,1,1,75.530136
8,1659621335,14000,70.0,1,1,5,1,18.5806
8,0,14000,46.0,1,3,3,1,27.8709
8,0,12500,10.0,1,0,10,2,111.4836
8,0,14000,70.0,1,0,0,1,18.5806
8,1660395657,13000,11.0,1,3,5,4,102.1933
8,1674816464,16000,21.0,1,2,15,2,67.81919
8,0,8000,6.0,1,2,11,2,120.7739
8,1670157770,12500,41.0,1,3,9,1,27.8709
8,1670158624,9000,8.0,6,3,9,1,116.03585
8,0,14000,7.0,6,1,10,1,177.81635
5,0,14000,43.0,1,1,1,1,30.65799
5,0,13500,12.0,1,1,7,2,102.1933
5,0,11000,37.0,1,1,1,1,27.8709
5,0,13000,10.0,3,0,4,3,120.7739
5,0,14300,13.0,2,2,6,2,102.1933
8,1661164903,12500,6.0,1,3,5,4,167.2254
8,1684349001,10000,9.0,1,2,11,2,116.12875
8,1689333226,8000,8.0,2,1,1,2,85.47076
5,0,13000,10.0,2,2,4,2,113.34166
5,0,11000,6.0,2,1,4,3,148.6448
5,0,11500,12.0,6,0,2,2,92.903
8,1667387569,10000,66.0,1,1,1,1,13.93545
8,1667303876,10000,33.0,2,1,11,1,27.8709
8,1667380024,9000,7.0,2,0,5,2,116.12875
8,1667039063,12000,40.0,2,3,0,1,27.8709
8,0,10000,6.0,1,3,10,3,139.3545
8,0,9000,30.0,1,0,10,1,27.8709
8,1667040429,15000,10.0,1,3,11,3,130.0642
8,1672397792,9000,7.0,1,2,6,2,116.12875
8,0,12000,7.0,6,0,6,1,143.99965
8,1690357711,8000,9.0,1,1,4,2,78.03852
8,1684781597,13000,13.0,1,2,3,2,92.903
8,1690273349,15000,12.0,1,2,1,2,111.4836
8,0,14500,11.0,1,1,9,1,114.27069
8,0,14000,10.0,1,3,16,3,130.0642
5,0,18000,13.0,2,2,4,3,120.7739
8,1667388149,10000,33.0,1,1,11,1,27.8709
8,1688031680,8000,8.0,1,1,3,2,82.68367
8,1680182800,12500,11.0,1,1,2,1,99.59202
8,1689943173,8000,7.0,2,1,2,2,101.72878
8,1664875781,8000,26.0,1,1,5,1,27.8709
5,0,10000,9.0,1,2,3,2,103.12233
5,0,11000,10.0,5,0,2,2,111.4836
8,1664863810,12000,10.0,1,2,11,2,111.4836
8,1664874798,15000,50.0,1,1,10,1,27.8709
8,1664357511,9000,7.0,6,1,10,1,116.03585
8,1665156809,8001,26.0,1,1,5,1,27.8709
8,1672397410,12000,9.0,1,1,12,1,116.03585
8,1678788290,10000,6.0,1,2,11,2,134.70935
8,1667041804,10000,25.0,2,1,11,1,37.1612
8,0,8000,6.0,1,1,11,1,116.12875
8,0,12500,8.0,1,3,16,3,143.99965
8,1684348376,12500,9.0,1,2,5,2,118.82294
8,0,8500,6.0,1,1,8,1,104.51588
8,1672846451,13500,16.0,1,2,9,2,74.3224
8,1667041197,9000,8.0,2,1,11,1,102.1933
8,0,12500,11.0,1,1,4,1,101.26427
0,1689762308,8000,8.0,1,0,6,2,92.903
8,0,9000,36.0,1,1,11,1,23.22575
5,0,11500,9.0,1,1,3,2,111.4836
5,0,10000,16.0,2,0,1,1,55.7418
8,1680170834,10000,8.0,1,2,11,2,112.598434
8,1678878103,22000,329.0,1,2,1,2,66.61145
8,0,12500,6.0,1,3,10,3,139.3545
0,1682176580,8000,11.0,3,1,5,2,63.17404
8,0,8500,139.0,1,2,3,2,5.295471
8,1664805363,14000,93.0,6,1,7,1,13.93545
8,1667039820,30000,240.0,1,1,11,1,11.612875
8,1683553023,9500,4.0,6,3,4,4,185.806
4,1678607703,10500,8.0,3,0,4,1,108.69651
0,1692787049,12500000,22727.0,5,0,1,2,51.09665
0,1692787048,7745625,19125.0,5,0,1,1,37.625713
6,1685535109,17000,85.0,3,0,3,1,18.5806
6,1688004782,18000,90.0,3,0,3,1,18.5806
6,1689674052,23000,46.0,3,0,2,1,46.4515
6,1691232960,24100000,53555.0,5,0,1,2,41.80635
0,1692522421,7500,12.0,2,2,3,1,55.7418
0,1691326371,7500,5.0,1,1,4,2,139.3545
0,0,8000,8.0,3,0,7,1,83.6127
0,0,15000,12.0,3,1,11,2,111.4836
8,1689609377,7500,8.0,2,1,2,2,80.82561
8,1677850025,7500,25.0,1,1,8,1,27.8709
8,1653659802,7500,5.0,3,0,2,3,139.3545
8,1688031357,7501,25.0,2,1,3,1,27.8709
8,1690357350,7500,9.0,1,1,5,2,74.3224
8,1689943799,7500,6.0,2,1,2,2,101.72878
8,1676970665,7500,25.0,1,1,3,1,27.8709
8,1688724974,7500,11.0,2,1,15,1,60.38695
8,1685271067,7650,7.0,6,1,7,3,100.52105
8,1683711671,7650,7.0,6,2,5,3,100.52105
8,1684145743,8000,12.0,6,1,11,2,60.38695
3,1692252368,7589070,11395.0,5,0,1,2,61.873398
3,1692252365,4609500,10500.0,5,0,1,1,40.784416
4,1688817610,3400000,4068.0,5,0,1,2,78.03852
4,1688817608,2700000,4053.0,5,0,1,1,62.709526
8,1680600821,14600000,26071.0,5,0,1,2,52.02568
8,1680600820,10900000,25973.0,5,0,1,1,39.01926
6,1678792423,92442733,88546.0,5,0,1,3,96.99073
1,1668843810,11900000,18449.0,5,0,1,2,59.922436
1,1668843809,8300000,18161.0,5,0,1,1,42.456673
7,1679305974,4900000,10452.0,5,0,1,2,44.779247
8,1682593722,10000,11.0,1,1,7,2,78.96755
0,1689362514,7000,7.0,1,1,2,2,92.903
8,1652967936,7000,5.0,2,1,3,2,102.1933
0,1671964291,7000,16.0,2,2,3,1,39.483776
0,1679633267,12500,22.0,3,0,3,2,51.09665
4,1691820217,4861600,8184.0,5,0,1,2,55.184383
4,1691820216,4016320,8305.0,5,0,1,1,45.336662
1,1688670066,5800000,18927.0,5,0,1,1,28.428318
6,0,20000,26.0,3,2,1,2,69.67725
6,1666610905,27000,33.0,3,1,4,2,74.3224
6,1667589556,22000,29.0,3,1,4,2,69.67725
6,0,20000,10.0,3,3,2,3,185.806
6,1670168941,20000,66.0,3,1,1,1,27.8709
6,0,27000,28.0,3,1,4,1,88.25785
0,1677244925,12000,16.0,3,0,3,2,69.67725
2,1692328707,23000,115.0,3,1,4,4,18.5806
6,1692328462,66000,220.0,3,1,2,2,27.8709
6,1674674110,15000,75.0,3,0,3,1,18.5806
6,0,25000,31.0,3,0,3,1,74.3224
2,1685858965,30000,40.0,3,1,2,2,69.67725
2,1665910204,30000,23.0,3,1,11,3,120.7739
6,1692235139,40000,160.0,3,1,2,3,23.22575
2,0,25000,31.0,3,1,1,2,74.3224
6,0,56000,43.0,3,1,2,3,120.7739
6,1686748466,40000,133.0,3,1,2,3,27.8709
6,0,22000,73.0,3,1,1,1,27.8709
6,1680584606,25000,83.0,3,1,1,1,27.8709
2,0,36000,40.0,3,1,4,1,83.6127
2,1685859226,40000,33.0,3,1,5,3,111.4836
2,0,40000,133.0,3,2,1,1,27.8709
2,1686217252,22000,31.0,3,1,1,2,65.0321
6,0,30000,37.0,3,1,2,1,74.3224
6,1664895664,32000,160.0,3,1,2,1,18.5806
6,1691992611,16000,64.0,3,0,2,1,23.22575
6,1691462038,40000,10.0,3,1,2,4,371.612
2,0,31000,18.0,2,2,3,1,157.00607
6,1690309823,45000,225.0,3,1,2,2,18.5806
0,1690093416,10000,17.0,3,1,3,2,52.02568
6,0,24000,30.0,3,1,2,1,74.3224
6,0,25000,83.0,3,1,1,1,27.8709
6,1668996909,75000,250.0,3,1,5,1,27.8709
2,1675759330,50000,200.0,3,1,2,1,23.22575
6,1689823453,25000,22.0,3,1,6,3,102.1933
2,1676741532,40000,307.0,3,1,2,2,12.07739
6,1682561077,25000,83.0,3,1,2,1,27.8709
6,1677956627,50000,250.0,3,1,2,1,18.5806
6,0,25000,25.0,3,1,4,3,92.903
2,0,24000,30.0,2,1,2,1,74.3224
6,0,26000,86.0,3,1,6,1,27.8709
0,1680832223,15000,21.0,3,1,11,1,65.0321
6,1691991970,12500,50.0,3,0,3,2,23.22575
6,1691644983,15000,150.0,3,1,3,4,9.2903
2,1691339485,23000,15.0,1,1,8,3,139.3545
2,1690933627,60000,12.0,3,1,0,5,464.515
6,0,28000,93.0,3,1,3,1,27.8709
2,1665330638,30000,100.0,3,1,2,1,27.8709
6,0,23000,19.0,3,1,4,3,111.4836
2,1688708300,18000,22.0,3,1,7,2,74.3224
6,1665232359,55000,39.0,3,1,10,4,130.0642
2,0,15000,16.0,3,0,1,1,83.6127
6,1688615448,45000,64.0,3,0,3,1,65.0321
6,1675174093,30000,75.0,3,1,1,1,37.1612
6,1682779565,30000,23.0,3,1,1,1,120.7739
8,1688440821,17000,24.0,3,1,2,2,65.0321
2,1688389840,40000,13.0,3,4,2,7,278.709
6,1690555722,32000,26.0,3,1,5,3,111.4836
2,1684302464,30000,27.0,3,1,3,3,102.1933
6,1683293976,30000,33.0,3,1,3,3,83.6127
2,1675179186,40000,36.0,3,1,2,3,102.1933
2,1690934050,43000,21.0,3,1,3,4,185.806
2,1690175271,28000,140.0,3,1,7,4,18.5806
8,1690019759,6500,8.0,3,2,2,2,69.67725
0,1682175107,10000,17.0,3,1,3,2,53.88374
6,1687830627,30000,100.0,3,1,3,1,27.8709
2,1680239515,40000,133.0,3,1,15,1,27.8709
6,0,25000,17.0,3,1,2,1,130.0642
2,0,18000,9.0,3,1,1,1,185.806
6,0,25000,15.0,2,1,7,1,148.6448
6,1668353348,25000,20.0,3,1,6,3,111.4836
6,0,30000,100.0,3,1,3,1,27.8709
6,0,31000,34.0,3,1,4,1,83.6127
2,1683289397,20000,15.0,3,1,2,3,120.7739
2,1688026494,12500,35.0,3,0,2,1,27.8709
2,1688697959,33000,110.0,3,1,2,3,27.8709
2,1668258520,38000,31.0,3,1,2,3,111.4836
6,0,19000,33.0,3,1,2,2,53.419224
2,1679578749,21000,28.0,1,0,5,2,69.67725
5,1679650361,19500000,41984.0,5,0,1,2,85.93527
5,1679650361,12600000,20723.0,5,0,1,1,56.485023
4,1675863035,13000,7.0,1,3,15,3,156.07704
7,1692951179,3049000,6503.0,5,0,1,1,44.59344
1,1668163841,14700000,22615.0,5,0,1,2,60.38695
1,1668163839,9500000,22458.0,5,0,1,1,40.970222
7,1662092461,4499000,7141.0,5,0,1,2,58.52889
7,1662092460,3199000,7835.0,5,0,1,1,37.904423
8,1683722852,7000,8.0,6,2,11,2,73.39337
8,1688286681,17000,141.0,3,0,7,2,11.14836
1,1671699987,10800000,17307.0,5,0,1,2,57.971474
1,1671699984,6699000,16064.0,5,0,1,1,38.74055
6,1678793053,434363020,421983.0,5,0,1,5,286.88446
6,1678793052,348579840,113475.0,5,0,1,4,285.398
6,1678793051,94600000,422889.0,5,0,1,3,137.77515
8,1685006747,5750,25.0,6,1,7,1,21.36769
6,0,30000,166.0,3,0,8,1,16.72254
0,1678120443,13000,24.0,1,0,1,6,49.703106
8,1678123082,15000,28.0,1,0,1,6,49.703106
5,1678123064,19000,35.0,1,0,3,15,49.703106
8,1678123042,14000,26.0,1,0,1,3,49.703106
0,1678123024,14000,26.0,1,0,2,9,49.703106
2,1678123009,14000,26.0,1,0,2,9,49.703106
8,1678122999,18500,34.0,1,0,3,5,49.703106
0,1678123388,13000,24.0,1,0,1,4,49.703106
0,1678123385,20000,37.0,1,0,1,3,49.703106
0,1678123296,12000,22.0,1,0,1,4,49.703106
5,1678123384,15000,28.0,1,0,1,2,49.703106
0,1678123382,19500,36.0,1,0,1,4,49.703106
0,1678123382,17000,31.0,1,0,1,3,49.703106
2,1678123380,18500,34.0,1,0,1,3,49.703106
0,1678123279,18500,34.0,1,0,2,1,49.703106
0,1678123277,13000,24.0,1,0,1,15,49.703106
5,1678123373,16000,29.0,1,0,1,15,49.703106
8,1678123372,17000,31.0,1,0,1,6,49.703106
8,1678123362,13000,24.0,1,0,1,4,49.703106
5,1678123360,13500,45.0,1,0,1,1,27.8709
8,1678123302,17500,32.0,1,0,1,3,49.703106
5,1678123181,17000,31.0,1,0,1,5,49.703106
5,1678123151,17000,31.0,1,0,2,3,49.703106
5,1678123138,15000,28.0,1,0,1,4,49.703106
5,1692007655,13500,15.0,1,1,5,2,92.903
5,1692007484,14000,14.0,2,1,9,2,92.903
5,1692006740,24000,26.0,2,0,2,2,92.903
5,1692006563,25000,26.0,2,0,3,2,92.903
5,1690977815,14000,21.0,2,1,2,2,60.38695
5,1690977617,25000,33.0,2,1,8,2,113.34166
8,1685275773,13000,11.0,1,0,6,3,102.1933
8,1678101478,16000,16.0,1,0,12,3,92.903
8,0,16250,24.0,6,0,4,1,56.763733
5,0,16500,25.0,6,0,10,1,57.59986
0,1684235219,15000,13.0,1,1,1,3,102.1933
8,1672341393,20000,16.0,5,1,5,3,120.7739
8,1678104777,15000,12.0,6,0,7,3,111.4836
8,1684241344,15000,13.0,1,0,13,3,102.1933
0,0,30000,24.0,1,0,6,2,116.12875
0,0,12000,12.0,1,0,10,2,92.903
0,0,9000,10.0,1,1,5,2,83.6127
0,0,11000,7.0,1,1,9,2,139.3545
0,0,12500,8.0,1,1,12,3,139.3545
0,0,12500,20.0,1,1,7,2,57.135345
0,0,10000,11.0,1,0,5,2,83.6127
0,1664368111,15000,50.0,1,1,4,1,27.8709
0,0,14000,14.0,6,0,15,2,88.25785
0,0,12000,9.0,6,0,15,2,88.25785
0,0,10000,10.0,6,0,15,2,88.25785
0,1664366313,25000,62.0,1,1,7,1,37.1612
0,0,26000,20.0,1,0,15,2,92.903
0,0,25000,17.0,1,1,9,3,139.3545
0,0,12000,9.0,1,0,6,2,116.12875
0,0,22000,73.0,1,1,10,1,27.8709
0,0,18000,15.0,1,0,10,2,106.83845
0,0,26000,17.0,1,0,10,2,139.3545
8,1675531924,25000,17.0,1,2,4,3,134.15193
8,1675531099,9000,36.0,1,1,4,1,23.22575
0,1675530659,25000,166.0,1,1,22,1,13.93545
0,1675530366,10000,40.0,1,1,22,1,23.22575
8,1675529734,30000,200.0,1,1,3,1,13.93545
0,1675526294,15000,23.0,6,1,13,1,60.38695
8,1675530035,35000,233.0,1,1,3,1,13.93545
0,1664371362,15000,13.0,1,2,6,2,99.87073
0,0,25000,21.0,6,0,15,2,88.25785
0,1676711174,28000,186.0,1,1,13,1,13.93545
8,0,26000,86.0,1,1,1,1,27.8709
0,0,9000,9.0,2,0,7,1,92.903
0,0,9000,9.0,1,0,9,2,92.903
8,1675531310,15000,104.0,1,1,4,1,13.378032
6,1689084675,50000,178.0,3,0,4,1,26.01284
6,1689078047,30000,25.0,3,0,5,2,111.4836
6,0,30000,250.0,2,0,5,1,11.14836
6,0,25000,16.0,2,0,18,5,139.3545
6,0,55000,100.0,2,0,0,1,51.09665
6,0,30000,100.0,2,0,3,1,27.8709
6,0,45000,100.0,3,0,5,1,41.80635
6,0,35000,87.0,3,0,3,1,37.1612
6,0,30000,100.0,2,0,7,1,27.8709
6,0,50000,100.0,3,0,10,1,46.4515
0,0,20000,66.0,1,0,10,1,27.8709
0,0,9000,6.0,1,0,10,3,139.3545
0,0,15500,28.0,6,0,1,1,46.544403
0,1675526896,30000,44.0,6,1,13,2,62.709526
0,0,22000,14.0,1,1,9,3,148.92351
0,0,25000,16.0,1,1,9,3,148.92351
0,0,22000,18.0,6,0,15,2,88.25785
0,0,25000,25.0,1,0,4,2,92.903
3,1685512159,10350000,15401.0,5,0,1,2,62.430817
3,1685512158,7695000,15298.0,5,0,1,1,46.73021
0,1681114565,10889708,75825.0,5,0,1,2,49.79601
0,1681114564,7672000,87721.0,5,0,1,1,40.505707
8,1675528795,15000,100.0,1,1,3,1,13.93545
0,0,11000,7.0,1,1,9,3,148.92351
0,1675525594,12500,19.0,6,1,13,1,60.38695
0,0,12500,10.0,1,0,10,2,106.83845
8,1675532189,30000,20.0,1,1,4,3,134.15193
0,0,8000,8.0,1,0,9,2,92.903
8,1678105587,15000,12.0,5,0,4,1,111.4836
0,0,9500,10.0,1,1,9,2,83.6127
0,0,12000,12.0,1,0,10,2,106.83845
0,0,10000,8.0,1,0,10,2,106.83845
8,1664889446,18000,60.0,1,1,5,1,27.8709
0,0,9000,6.0,1,1,12,3,139.3545
0,0,7500,8.0,1,1,5,2,83.6127
0,0,14000,8.0,6,0,10,3,139.3545
6,0,40000,160.0,3,0,2,1,23.22575
0,1664374423,14000,41.0,1,2,4,1,27.8709
0,1677677590,14500,14.0,6,0,1,3,92.903
0,0,10000,10.0,1,0,10,2,92.903
0,0,8000,10.0,1,0,15,2,92.903
6,0,28000,186.0,3,0,8,1,13.93545
0,0,22500,23.0,1,0,15,2,92.903
0,0,25000,83.0,6,0,9,1,27.8709
0,0,23000,22.0,1,1,7,2,92.903
2,1688718966,30000,25.0,1,1,2,3,111.4836
0,1675527570,9000,13.0,6,1,13,1,60.38695
0,0,18000,20.0,1,1,6,2,83.6127
0,0,8000,10.0,6,0,12,2,74.3224
0,0,11000,36.0,1,0,10,1,27.8709
0,0,8000,4.0,1,0,10,3,139.3545
8,1675529388,22500,150.0,1,1,3,1,13.93545
6,0,25000,89.0,3,1,1,1,26.01284
0,0,10000,8.0,1,0,6,2,116.12875
8,1678185524,13000,65.0,5,0,4,1,18.5806
1,1685704079,6999000,13970.0,5,0,1,2,46.544403
1,1685704077,3799000,13054.0,5,0,1,1,27.034773
2,0,10000,16.0,3,1,3,1,55.7418
0,1671131120,10000,13.0,6,0,16,1,69.67725
7,1684350931,3099000,8803.0,5,0,1,1,32.701855
5,1680754225,0,0.0,5,0,1,4,164.2525
5,1680754225,39900000,41867.0,5,0,1,3,88.53656
4,1679720054,13000000,7027.0,6,0,0,2,171.87054
7,1678884876,4990000,10895.0,5,0,1,2,42.549576
7,1678884875,3490000,10838.0,5,0,1,1,29.914766
8,1671006610,23000000,28430.0,5,0,1,3,75.15852
8,1671006608,17851239,79338.0,5,0,1,2,62.709526
8,1671006607,10500000,26184.0,5,0,1,1,37.254105
4,1670267356,11600000,15425.0,5,0,1,2,69.86305
4,1670267354,7300000,15732.0,5,0,1,1,43.10699
7,1687925737,2100000,2234.0,6,0,1,2,87.32882
4,1679719971,11500000,9638.0,6,0,1,2,106.83845
8,1665145940,24500000,27784.0,5,0,1,3,81.84754
8,1665145939,19463451,28497.0,5,0,1,2,63.452747
4,1689757552,4731930,18130.0,5,0,1,1,24.247683
0,1690977287,12000,12.0,1,0,1,3,92.903
1,1690810112,6500,11.0,1,0,3,2,51.09665
1,1690801361,7350,5.0,1,0,7,3,130.0642
8,1690799289,15000,20.0,1,0,7,2,69.67725
1,1690792419,9900,6.0,1,1,6,3,139.3545
1,1690788687,9000,13.0,1,0,4,2,59.922436
1,1690775267,9500,11.0,1,0,5,3,78.68884
0,1690771152,8250,18.0,1,0,5,1,41.80635
8,1690754395,9500,4.0,1,0,6,4,185.806
0,1690726129,14000,40.0,1,0,16,1,32.51605
8,1690198306,25000,20.0,2,0,3,2,111.4836
1,1690193576,13000,20.0,2,0,12,2,60.38695
8,1690184300,22000,18.0,1,0,6,2,111.4836
8,1689851235,14500,19.0,5,0,10,2,67.81919
8,1689839668,16000,29.0,2,0,5,1,50.16762
1,1689692621,9000,11.0,1,0,4,3,74.3224
0,1689330922,12500,10.0,1,0,2,2,115.19972
4,1690814159,12900,23.0,1,0,2,1,51.09665
8,1690812417,11500,16.0,1,0,3,2,65.0321
8,1690799261,15300,20.0,1,0,10,2,69.67725
0,1690772163,8200,18.0,1,0,7,1,41.80635
4,1690767807,9500,17.0,1,0,0,1,51.09665
0,1690634818,15350,16.0,1,0,10,2,88.25785
8,1690550546,14500,18.0,1,0,6,2,74.3224
8,1690203359,14000,25.0,2,0,3,1,50.16762
0,1689858712,8500,7.0,1,0,7,3,111.4836
5,1689695436,25300,35.0,1,0,0,2,65.96113
1,1689588771,12800,19.0,2,0,12,2,60.38695
1,1689587019,9000,9.0,2,0,5,2,91.04494
8,1689340461,15000,18.0,1,0,6,2,74.3224
5,1689335859,10500,11.0,1,0,9,4,88.25785
8,1689153393,9100,22.0,1,0,7,1,38.09023
0,1689152587,13000,17.0,1,0,2,2,69.67725
8,1688988221,16000,27.0,2,0,4,1,53.88374
8,1688906683,18000,13.0,2,0,10,4,120.7739
8,1688822594,8000,17.0,1,0,8,1,41.80635
8,1688734959,12800,18.0,2,0,12,2,63.17404
8,1688734065,27000,20.0,2,1,14,4,120.7739
8,1688732619,12500,18.0,2,1,3,2,63.17404
8,1688555709,12200,14.0,2,0,7,2,78.96755
8,1688554573,11000,10.0,2,0,5,3,102.1933
0,1688551609,15000,20.0,1,0,2,2,69.67725
8,1688551164,15000,12.0,1,0,8,3,111.4836
8,1690788718,15000,16.0,1,0,16,8,83.6127
4,1690771025,7000,7.0,1,0,2,2,88.25785
3,1690723299,6500,12.0,1,0,0,1,49.23859
4,1690458354,12500,35.0,1,0,0,1,32.51605
8,1690184476,24000,19.0,1,0,4,3,115.19972
2,1689756395,20000,16.0,1,0,0,3,111.4836
1,1689161397,7500,10.0,2,0,7,2,69.67725
3,1688982212,16000,12.0,2,0,8,3,116.12875
8,1688981985,8500,10.0,1,0,9,2,78.96755
8,1688907273,7600,7.0,2,0,14,3,92.903
4,1688822646,9000,5.0,1,0,12,5,167.2254
8,1688654837,11000,12.0,1,0,5,3,78.96755
1,1688301202,10000,13.0,2,0,3,3,69.67725
1,1688217223,8000,10.0,2,0,4,3,69.67725
8,1688122963,10900,9.0,1,0,0,3,102.1933
1,1688118673,10400,8.0,1,0,2,4,111.4836
8,1688046555,15650,14.0,1,0,1,3,102.1933
1,1690972596,7000,9.0,2,0,15,3,66.146935
8,1690812538,15000,8.0,1,0,3,4,158.86414
8,1690811931,12000,24.0,1,0,4,2,46.4515
8,1690811877,10400,20.0,1,0,4,3,46.4515
1,1690808997,6500,9.0,1,0,7,2,65.0321
2,1690796293,15800,21.0,1,0,4,2,69.67725
1,1690793189,7300,9.0,1,0,7,2,69.67725
4,1690742209,10000,3.0,1,0,0,3,260.1284
1,1690777546,12850,19.0,1,0,19,2,60.38695
8,1690775383,7650,7.0,1,0,15,3,100.52105
4,1690767780,11000,20.0,1,0,0,1,51.09665
1,1690754808,5500,3.0,1,0,13,5,130.0642
4,1690709805,8000,6.0,1,0,2,2,106.83845
5,1690550172,15000,11.0,1,3,10,3,125.41905
1,1690111460,9000,8.0,2,0,8,2,97.54815
1,1690110337,7000,9.0,5,0,15,3,66.146935
8,1689851951,7700,7.0,2,0,15,3,100.52105
1,1689586152,7400,9.0,5,0,12,3,74.3224
2,1689338540,15000,12.0,1,0,5,3,111.4836
0,1689337507,9000,10.0,1,0,4,3,83.6127
0,1688556894,14000,16.0,1,0,6,2,78.96755
8,1687781804,8500,13.0,2,0,2,2,60.38695
1,1690802425,6800,10.0,1,0,3,2,57.59986
1,1690799229,6500,11.0,1,0,20,2,54.81277
1,1690798121,7500,25.0,1,0,11,1,27.8709
7,1690791513,8000,14.0,1,0,5,1,51.09665
1,1690790024,12500,19.0,1,0,6,2,60.38695
4,1690744493,6850,8.0,1,0,2,2,74.3224
0,1690744164,30000,40.0,1,0,18,2,69.67725
4,1690779072,8150,27.0,1,0,0,1,27.8709
1,1690455141,7200,11.0,2,0,3,2,60.38695
1,1690453898,12000,14.0,2,0,5,3,78.96755
8,1689848880,15000,15.0,2,1,10,3,88.25785
4,1689843049,14000,12.0,1,0,3,2,106.83845
0,1689340121,15350,16.0,1,0,10,2,88.25785
8,1688553403,16000,14.0,2,0,15,3,102.1933
6,1690745345,14000,28.0,1,0,3,1,46.4515
4,1690737177,7500,11.0,1,0,1,2,60.38695
1,1690192209,9000,12.0,2,0,3,3,69.67725
1,1690114500,8000,8.0,2,0,3,3,88.25785
1,1689340233,10000,13.0,2,0,3,3,69.67725
0,1689337123,12000,10.0,1,0,12,4,111.4836
8,1688557404,13000,15.0,1,0,8,2,78.96755
1,1690458350,8000,22.0,1,0,0,1,32.51605
5,1690457386,9500,10.0,1,0,9,3,83.6127
8,1689844766,15000,13.0,2,0,4,2,102.1933
4,1690458195,11000,31.0,1,0,0,1,32.51605
8,1690199240,16000,17.0,2,1,16,4,83.6127
8,1690140412,6500,28.0,1,0,7,1,20.903175
1,1690113236,12000,10.0,2,0,7,3,106.83845
4,1689682105,8600,14.0,1,0,1,1,55.7418
0,1688654407,10000,13.0,1,0,10,2,69.67725
8,1689694088,9100,22.0,1,0,7,1,38.09023
1,1689340936,9000,8.0,2,0,6,3,97.54815
2,1690113306,21000,17.0,1,0,3,3,111.4836
2,1689857953,21000,1.0,1,0,3,3,1114.836
1,1689695682,7150,8.0,1,0,13,3,74.3224
8,1687781497,8500,13.0,2,0,2,2,60.38695
8,1689847183,6000,6.0,2,0,3,3,88.25785
1,1689584663,7500,7.0,2,0,3,2,97.54815
4,1689682407,7400,12.0,1,0,2,1,55.7418
4,1689683094,10000,10.0,1,0,1,2,88.25785
4,1688284304,12500,5.0,6,1,6,3,213.6769
1,1688216173,7000,9.0,2,0,10,3,69.67725
4,1689681055,6750,19.0,1,0,0,1,32.51605
3,1688980813,5500,10.0,2,0,2,1,49.23859
1,1689598307,6700,10.0,2,0,3,2,60.38695
1,1688989958,11000,9.0,2,0,7,4,111.4836
1,1688380107,7200,10.0,2,0,6,2,65.0321
1,1688212607,12000,16.0,2,0,4,4,69.67725
5,1689679014,6000,13.0,1,0,2,1,41.80635
1,1689160666,6500,11.0,2,0,8,2,54.81277
1,1688991374,8000,9.0,2,0,2,2,78.96755
1,1688381370,6300,9.0,2,0,4,2,60.38695
8,1688045141,13900,18.0,1,0,2,2,69.67725
1,1689595930,8000,10.0,2,0,10,2,69.67725
0,1689336278,9100,12.0,1,0,1,2,69.67725
8,1688985221,13000,13.0,2,0,15,2,91.97397
